latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
37.64024,-115.42222,336.74,0.39,0.59,2025-07-01,0845,N20,VIIRS,n,2.0NRT,293.67,2.74,N
37.63987,-115.41505,321.12,0.39,0.59,2025-07-01,0845,N20,VIIRS,n,2.0NRT,292.82,2.7,N
37.64057,-115.4287,299.48,0.39,0.59,2025-07-01,0845,N20,VIIRS,n,2.0NRT,289.24,2.74,N
37.64456,-115.41924,336.06,0.39,0.59,2025-07-01,0845,N20,VIIRS,n,2.0NRT,292.05,4.01,N
37.6391,-115.41968,339.28,0.39,0.59,2025-07-01,0845,N20,VIIRS,n,2.0NRT,295.68,2.17,N
34.60629,-117.33533,303.55,0.47,0.64,2025-07-01,0845,N20,VIIRS,n,2.0NRT,291.19,0.84,N
33.71575,-117.71169,302.26,0.48,0.65,2025-07-01,0845,N20,VIIRS,n,2.0NRT,287.69,0.69,N
34.15163,-118.19743,301.12,0.52,0.67,2025-07-01,0845,N20,VIIRS,n,2.0NRT,286.64,0.64,N
34.43327,-118.64594,298.84,0.55,0.68,2025-07-01,0845,N20,VIIRS,n,2.0NRT,287.55,0.39,N
37.63949,-115.42647,315.76,0.39,0.59,2025-07-01,0845,N20,VIIRS,n,2.0NRT,291.23,2.17,N
37.63868,-115.41264,299.35,0.39,0.59,2025-07-01,0845,N20,VIIRS,n,2.0NRT,288.82,2.32,N
37.63405,-115.42735,305.36,0.39,0.59,2025-07-01,0845,N20,VIIRS,n,2.0NRT,288.45,2.17,N
37.63369,-115.42128,311.23,0.39,0.59,2025-07-01,0845,N20,VIIRS,n,2.0NRT,289.98,2.17,N
36.35728,-114.91035,312.72,0.35,0.57,2025-07-01,0845,N20,VIIRS,n,2.0NRT,297.38,2.93,N
36.35759,-114.91373,306.72,0.35,0.57,2025-07-01,0845,N20,VIIRS,n,2.0NRT,296.34,1.39,N
36.35732,-114.90987,309.75,0.35,0.57,2025-07-01,0845,N20,VIIRS,n,2.0NRT,297.08,1.39,N
34.62197,-117.10059,303,0.45,0.63,2025-07-01,0845,N20,VIIRS,n,2.0NRT,292.27,0.64,N
34.61035,-117.33772,316.9,0.47,0.64,2025-07-01,0845,N20,VIIRS,n,2.0NRT,292.73,1.76,N
34.60659,-117.34089,301.31,0.47,0.64,2025-07-01,0845,N20,VIIRS,n,2.0NRT,289.42,0.84,N
39.62007,-119.26744,301.24,0.65,0.73,2025-07-01,0845,N20,VIIRS,n,2.0NRT,290.1,0.67,N
37.64571,-115.42178,322.13,0.39,0.59,2025-07-01,0845,N20,VIIRS,n,2.0NRT,290.55,2.74,N
37.64535,-115.41482,307.32,0.39,0.59,2025-07-01,0845,N20,VIIRS,n,2.0NRT,289.57,2.7,N
32.71577,-114.75581,323.44,0.63,0.54,2025-07-01,0848,N20,VIIRS,n,2.0NRT,298.44,5.3,N
32.51226,-116.77009,298.94,0.42,0.61,2025-07-01,0848,N20,VIIRS,n,2.0NRT,287.96,0.32,N
32.39824,-114.76347,316.26,0.63,0.54,2025-07-01,0848,N20,VIIRS,n,2.0NRT,297.57,3.87,N
32.4229,-115.00495,340.1,0.33,0.55,2025-07-01,0848,N20,VIIRS,n,2.0NRT,296.7,3,N
32.42826,-115.00786,305.97,0.33,0.55,2025-07-01,0848,N20,VIIRS,n,2.0NRT,295.01,1.39,N
32.42797,-115.00436,326.97,0.33,0.55,2025-07-01,0848,N20,VIIRS,n,2.0NRT,295.68,2.14,N
32.56942,-115.02052,349.81,0.33,0.55,2025-07-01,0848,N20,VIIRS,n,2.0NRT,296.14,4.55,N
32.58225,-115.12272,326.53,0.33,0.55,2025-07-01,0848,N20,VIIRS,n,2.0NRT,296.04,2.01,N
32.58737,-115.12214,336.91,0.33,0.55,2025-07-01,0848,N20,VIIRS,n,2.0NRT,296.82,2.36,N
37.64166,-115.41457,339.53,0.47,0.64,2025-07-01,1026,N20,VIIRS,n,2.0NRT,295.35,3.51,N
37.63586,-115.41618,305.82,0.47,0.64,2025-07-01,1026,N20,VIIRS,n,2.0NRT,289.98,3.51,N
40.82079,-114.25742,314.19,0.44,0.62,2025-07-01,1026,N20,VIIRS,n,2.0NRT,291.46,1.9,N
42.23431,-120.19917,324.43,0.41,0.45,2025-07-01,1026,N20,VIIRS,n,2.0NRT,288.93,2.73,N
42.73264,-122.85047,316.94,0.47,0.4,2025-07-01,1026,N20,VIIRS,n,2.0NRT,289.53,2.49,N
42.38479,-122.77634,303.55,0.48,0.4,2025-07-01,1026,N20,VIIRS,n,2.0NRT,291.44,1.19,N
41.81769,-123.19126,331.95,0.47,0.4,2025-07-01,1026,N20,VIIRS,n,2.0NRT,289.35,6.16,N
41.5217,-123.14588,315.13,0.48,0.4,2025-07-01,1026,N20,VIIRS,n,2.0NRT,287.32,1.2,N
37.33744,-113.50693,297.01,0.6,0.71,2025-07-01,1026,N20,VIIRS,n,2.0NRT,285.52,0.62,N
37.33884,-113.50423,297.92,0.6,0.71,2025-07-01,1026,N20,VIIRS,n,2.0NRT,285.92,1.01,N
39.6204,-119.26398,306.12,0.52,0.5,2025-07-01,1026,N20,VIIRS,n,2.0NRT,293.19,1.07,N
37.91468,-121.04782,303.1,0.46,0.47,2025-07-01,1026,N20,VIIRS,n,2.0NRT,287.99,0.83,N
37.88506,-121.18633,303.15,0.46,0.47,2025-07-01,1026,N20,VIIRS,n,2.0NRT,288.26,0.65,N
37.45589,-121.93161,303.91,0.43,0.46,2025-07-01,1026,N20,VIIRS,n,2.0NRT,286.98,0.47,N
36.08385,-119.14045,302.57,0.32,0.55,2025-07-01,1026,N20,VIIRS,n,2.0NRT,289.66,0.32,N
37.64264,-115.41804,309.07,0.47,0.64,2025-07-01,1026,N20,VIIRS,n,2.0NRT,290,3.17,N
38.57802,-123.14084,311.31,0.54,0.42,2025-07-01,1026,N20,VIIRS,n,2.0NRT,286.13,1.72,N
37.91585,-121.0529,299.13,0.46,0.47,2025-07-01,1026,N20,VIIRS,n,2.0NRT,287.91,0.7,N
36.3584,-114.91325,306.9,0.54,0.68,2025-07-01,1026,N20,VIIRS,n,2.0NRT,295.3,2.06,N
38.57993,-123.14014,304.34,0.54,0.42,2025-07-01,1026,N20,VIIRS,n,2.0NRT,285.67,1.16,N
37.63211,-115.42506,302.15,0.47,0.64,2025-07-01,1026,N20,VIIRS,n,2.0NRT,288.07,0.74,N
37.64063,-115.41095,314.85,0.47,0.64,2025-07-01,1026,N20,VIIRS,n,2.0NRT,289.95,3.51,N
37.63689,-115.41985,322.7,0.47,0.64,2025-07-01,1026,N20,VIIRS,n,2.0NRT,292.67,3.17,N
37.63793,-115.4235,319.14,0.47,0.64,2025-07-01,1026,N20,VIIRS,n,2.0NRT,291.98,3.17,N
34.43102,-118.64461,307.18,0.38,0.59,2025-07-01,1028,N20,VIIRS,n,2.0NRT,287.35,0.75,N
34.15433,-118.19361,309.6,0.41,0.6,2025-07-01,1028,N20,VIIRS,n,2.0NRT,287.17,0.8,N
33.71792,-117.71144,301.82,0.44,0.63,2025-07-01,1028,N20,VIIRS,n,2.0NRT,287.25,0.79,N
32.52616,-114.92735,310.03,0.68,0.74,2025-07-01,1028,N20,VIIRS,n,2.0NRT,291.79,1.07,N
32.42383,-115.00765,303.53,0.68,0.74,2025-07-01,1028,N20,VIIRS,n,2.0NRT,291.9,1.05,N
32.5096,-116.77266,305.26,0.54,0.68,2025-07-01,1028,N20,VIIRS,n,2.0NRT,287.57,1.03,N
34.62216,-117.10048,307.1,0.46,0.63,2025-07-01,1028,N20,VIIRS,n,2.0NRT,292.97,1.35,N
34.61004,-117.33566,321.38,0.44,0.63,2025-07-01,1028,N20,VIIRS,n,2.0NRT,291.61,2.96,N
34.35632,-116.85345,302.91,0.48,0.65,2025-07-01,1028,N20,VIIRS,n,2.0NRT,290.38,0.79,N
34.33355,-118.52212,301.98,0.39,0.59,2025-07-01,1028,N20,VIIRS,n,2.0NRT,287.09,0.42,N
32.53777,-116.54632,367,0.35,0.57,2025-07-01,2006,N20,VIIRS,h,2.0NRT,311.51,26.84,D
32.30322,-114.98809,341.16,0.58,0.52,2025-07-01,2006,N20,VIIRS,l,2.0NRT,312.82,8.49,D
32.30282,-114.98964,339.8,0.58,0.52,2025-07-01,2006,N20,VIIRS,l,2.0NRT,313.11,11.24,D
32.4295,-114.8956,346.57,0.57,0.52,2025-07-01,2006,N20,VIIRS,n,2.0NRT,316.12,22.91,D
32.42533,-114.89698,348.4,0.57,0.52,2025-07-01,2006,N20,VIIRS,n,2.0NRT,313.48,11.62,D
32.42998,-114.89845,351.03,0.57,0.52,2025-07-01,2006,N20,VIIRS,n,2.0NRT,315.77,11.62,D
32.70016,-115.55592,351.31,0.62,0.54,2025-07-01,2006,N20,VIIRS,n,2.0NRT,312.71,28.62,D
32.70495,-115.55744,351.05,0.62,0.54,2025-07-01,2006,N20,VIIRS,n,2.0NRT,318.72,55.61,D
32.53684,-116.5501,352.02,0.35,0.57,2025-07-01,2006,N20,VIIRS,n,2.0NRT,311.29,18.45,D
32.43066,-116.98138,331.91,0.38,0.58,2025-07-01,2006,N20,VIIRS,l,2.0NRT,305.81,1.29,D
36.52265,-118.89273,353.38,0.38,0.59,2025-07-01,2008,N20,VIIRS,n,2.0NRT,312.64,27.56,D
37.63921,-115.41102,347,0.47,0.48,2025-07-01,2008,N20,VIIRS,n,2.0NRT,293.73,10.01,D
37.63775,-115.41763,355.86,0.47,0.48,2025-07-01,2008,N20,VIIRS,n,2.0NRT,295.6,23.33,D
37.63631,-115.42416,353.93,0.47,0.48,2025-07-01,2008,N20,VIIRS,n,2.0NRT,298.95,23.33,D
37.64468,-115.40684,353.75,0.47,0.48,2025-07-01,2008,N20,VIIRS,n,2.0NRT,296.74,30.59,D
37.64331,-115.41306,338.19,0.47,0.48,2025-07-01,2008,N20,VIIRS,n,2.0NRT,299.35,30.59,D
37.64186,-115.41962,341.66,0.47,0.48,2025-07-01,2008,N20,VIIRS,n,2.0NRT,291.22,6.96,D
37.63618,-115.41233,330.92,0.47,0.48,2025-07-01,2008,N20,VIIRS,n,2.0NRT,289.06,13.56,D
37.63467,-115.41891,330.9,0.47,0.48,2025-07-01,2008,N20,VIIRS,n,2.0NRT,291.28,13.56,D
37.63322,-115.42524,335.68,0.47,0.48,2025-07-01,2008,N20,VIIRS,n,2.0NRT,291.03,13.63,D
37.6418,-115.40767,348.05,0.47,0.48,2025-07-01,2008,N20,VIIRS,n,2.0NRT,296.12,18.27,D
37.64038,-115.4139,354.88,0.47,0.48,2025-07-01,2008,N20,VIIRS,n,2.0NRT,295.93,13.56,D
37.63888,-115.42047,354.12,0.47,0.48,2025-07-01,2008,N20,VIIRS,n,2.0NRT,295.28,13.56,D
37.63741,-115.42688,354.43,0.47,0.48,2025-07-01,2008,N20,VIIRS,n,2.0NRT,294.16,13.63,D
37.6459,-115.40972,355.21,0.47,0.48,2025-07-01,2008,N20,VIIRS,n,2.0NRT,298.1,28.17,D
37.38774,-120.49881,353.2,0.44,0.62,2025-07-01,2008,N20,VIIRS,n,2.0NRT,309.6,9.29,D
37.39056,-120.49773,345.27,0.44,0.62,2025-07-01,2008,N20,VIIRS,n,2.0NRT,310.7,9.8,D
37.95533,-122.59888,367,0.54,0.68,2025-07-01,2008,N20,VIIRS,h,2.0NRT,300.05,17.57,D
38.869,-121.74476,331.19,0.46,0.64,2025-07-01,2008,N20,VIIRS,n,2.0NRT,300.41,4.02,D
39.00649,-121.36788,335.68,0.44,0.62,2025-07-01,2008,N20,VIIRS,n,2.0NRT,304.24,6.33,D
39.26904,-121.99396,337.11,0.46,0.64,2025-07-01,2008,N20,VIIRS,n,2.0NRT,299.75,6.27,D
39.65459,-121.85474,347,0.45,0.63,2025-07-01,2008,N20,VIIRS,n,2.0NRT,304.1,8.46,D
39.70182,-122.0204,335.97,0.45,0.63,2025-07-01,2008,N20,VIIRS,n,2.0NRT,301.53,4.47,D
42.23078,-120.2029,350.6,0.63,0.54,2025-07-01,2008,N20,VIIRS,n,2.0NRT,306.56,52.55,D
41.81907,-123.18992,328.94,0.45,0.63,2025-07-01,2008,N20,VIIRS,n,2.0NRT,293.13,7.47,D
41.81397,-123.19041,340.22,0.45,0.63,2025-07-01,2008,N20,VIIRS,n,2.0NRT,293.71,8.74,D
32.4872,-117.00204,331.32,0.6,0.71,2025-07-01,2146,N20,VIIRS,n,2.0NRT,300.37,2.58,D
32.08489,-115.01031,340.85,0.78,0.78,2025-07-01,2146,N20,VIIRS,n,2.0NRT,305.97,14.48,D
32.5359,-116.54629,330.45,0.64,0.72,2025-07-01,2146,N20,VIIRS,l,2.0NRT,305.4,2.26,D
39.70382,-122.02552,348.96,0.36,0.57,2025-07-01,2148,N20,VIIRS,n,2.0NRT,306.85,7.99,D
39.69964,-122.02657,333.46,0.36,0.57,2025-07-01,2148,N20,VIIRS,n,2.0NRT,299.56,5.35,D
39.69988,-122.02234,331.05,0.36,0.57,2025-07-01,2148,N20,VIIRS,n,2.0NRT,294.01,2.35,D
37.95417,-122.59888,330.47,0.32,0.55,2025-07-01,2148,N20,VIIRS,l,2.0NRT,304.03,2.11,D
38.29916,-121.82056,340.29,0.36,0.57,2025-07-01,2148,N20,VIIRS,n,2.0NRT,307.79,4.34,D
39.22055,-121.61179,335.36,0.37,0.58,2025-07-01,2148,N20,VIIRS,n,2.0NRT,302.97,1.92,D
39.65562,-121.85549,346.37,0.37,0.58,2025-07-01,2148,N20,VIIRS,n,2.0NRT,307.8,6.39,D
39.22595,-121.61223,332.28,0.37,0.58,2025-07-01,2148,N20,VIIRS,n,2.0NRT,301.43,1.92,D
36.52452,-118.89938,351.82,0.5,0.66,2025-07-01,2148,N20,VIIRS,n,2.0NRT,315.61,29.79,D
36.52477,-118.89324,367,0.5,0.66,2025-07-01,2148,N20,VIIRS,h,2.0NRT,312.25,36.9,D
42.43515,-119.60023,341.29,0.51,0.66,2025-07-01,2150,N20,VIIRS,n,2.0NRT,304.85,11.86,D
41.52125,-123.14738,350.3,0.32,0.55,2025-07-01,2150,N20,VIIRS,n,2.0NRT,296.48,4.43,D
42.42326,-119.59077,367,0.51,0.66,2025-07-01,2150,N20,VIIRS,h,2.0NRT,300.65,19.61,D
42.42253,-119.61655,367,0.5,0.66,2025-07-01,2150,N20,VIIRS,h,2.0NRT,322.59,28.44,D
42.42308,-119.5972,339.11,0.51,0.66,2025-07-01,2150,N20,VIIRS,n,2.0NRT,287.58,18.53,D
42.42919,-119.59749,367,0.51,0.66,2025-07-01,2150,N20,VIIRS,h,2.0NRT,310.65,21.55,D
42.42901,-119.60397,367,0.51,0.66,2025-07-01,2150,N20,VIIRS,h,2.0NRT,317.54,21.55,D
42.42883,-119.61042,367,0.51,0.66,2025-07-01,2150,N20,VIIRS,h,2.0NRT,321.6,75.04,D
42.42955,-119.58482,357.03,0.51,0.66,2025-07-01,2150,N20,VIIRS,l,2.0NRT,285.27,31.45,D
42.43513,-119.60418,367,0.51,0.66,2025-07-01,2150,N20,VIIRS,h,2.0NRT,307.43,21.55,D
42.42305,-119.59315,367,0.51,0.66,2025-07-01,2150,N20,VIIRS,h,2.0NRT,304.94,20.69,D
42.42247,-119.61899,367,0.51,0.66,2025-07-01,2150,N20,VIIRS,h,2.0NRT,321.8,29.1,D
42.42932,-119.58724,367,0.51,0.66,2025-07-01,2150,N20,VIIRS,h,2.0NRT,295.07,25.88,D
42.42917,-119.59354,367,0.51,0.66,2025-07-01,2150,N20,VIIRS,h,2.0NRT,302.23,20.69,D
42.42903,-119.59996,367,0.51,0.66,2025-07-01,2150,N20,VIIRS,h,2.0NRT,314.88,20.69,D
42.42888,-119.60645,367,0.51,0.66,2025-07-01,2150,N20,VIIRS,h,2.0NRT,320.06,38.02,D
42.42873,-119.61289,367,0.51,0.66,2025-07-01,2150,N20,VIIRS,h,2.0NRT,320.62,38.02,D
42.42859,-119.61935,353.95,0.51,0.66,2025-07-01,2150,N20,VIIRS,n,2.0NRT,315.03,29.1,D
42.43499,-119.6067,353.25,0.51,0.66,2025-07-01,2150,N20,VIIRS,n,2.0NRT,307.02,17.49,D
37.65825,-115.41315,299.97,0.71,0.75,2025-07-02,0826,N20,VIIRS,n,2.0NRT,272.96,4.72,N
37.67904,-115.40733,299.24,0.71,0.75,2025-07-02,0826,N20,VIIRS,n,2.0NRT,283.52,2.44,N
37.6792,-115.41534,298.78,0.71,0.75,2025-07-02,0826,N20,VIIRS,n,2.0NRT,282.95,2.44,N
37.69202,-115.41009,311.23,0.71,0.75,2025-07-02,0826,N20,VIIRS,n,2.0NRT,276.7,5.81,N
37.69213,-115.41789,301.82,0.71,0.75,2025-07-02,0826,N20,VIIRS,n,2.0NRT,276.66,2.99,N
37.69226,-115.4261,299.34,0.71,0.75,2025-07-02,0826,N20,VIIRS,n,2.0NRT,276.64,2.99,N
37.69888,-115.40274,306.56,0.71,0.75,2025-07-02,0826,N20,VIIRS,n,2.0NRT,276.02,6.57,N
37.69189,-115.4015,321.41,0.71,0.75,2025-07-02,0826,N20,VIIRS,n,2.0NRT,288.21,5.81,N
37.65723,-115.41438,304.61,0.71,0.75,2025-07-02,0826,N20,VIIRS,n,2.0NRT,271.55,5.1,N
32.57541,-115.06053,309.3,0.63,0.72,2025-07-02,0828,N20,VIIRS,n,2.0NRT,290.7,0.87,N
32.57869,-114.97197,301.53,0.62,0.71,2025-07-02,0828,N20,VIIRS,n,2.0NRT,289.85,0.51,N
36.35654,-114.91473,307.25,0.65,0.73,2025-07-02,0828,N20,VIIRS,n,2.0NRT,290.94,3.62,N
32.71408,-114.76119,304.95,0.6,0.71,2025-07-02,0828,N20,VIIRS,n,2.0NRT,293.94,2.26,N
32.58097,-114.97058,302.05,0.62,0.71,2025-07-02,0828,N20,VIIRS,n,2.0NRT,290.05,0.45,N
32.49572,-116.83581,305.06,0.8,0.78,2025-07-02,0828,N20,VIIRS,n,2.0NRT,286.45,2.72,N
32.49795,-114.8891,306.62,0.61,0.71,2025-07-02,0828,N20,VIIRS,n,2.0NRT,291.92,1.39,N
32.5782,-115.05888,310.12,0.63,0.72,2025-07-02,0828,N20,VIIRS,n,2.0NRT,291.05,0.92,N
42.2328,-120.20116,319.31,0.41,0.37,2025-07-02,1006,N20,VIIRS,n,2.0NRT,288.9,2.87,N
34.42996,-118.6444,307.6,0.42,0.45,2025-07-02,1009,N20,VIIRS,n,2.0NRT,287.3,1.53,N
34.60983,-117.33382,312.82,0.49,0.48,2025-07-02,1009,N20,VIIRS,n,2.0NRT,290.91,3.31,N
34.62201,-117.10245,311.73,0.5,0.49,2025-07-02,1009,N20,VIIRS,n,2.0NRT,291.34,1.47,N
35.12358,-118.36829,301.25,0.42,0.45,2025-07-02,1009,N20,VIIRS,n,2.0NRT,290.53,0.99,N
37.75679,-121.65999,300.04,0.42,0.37,2025-07-02,1009,N20,VIIRS,n,2.0NRT,289.21,0.51,N
36.35597,-114.91264,305.31,0.6,0.53,2025-07-02,1009,N20,VIIRS,n,2.0NRT,293.07,2.03,N
37.79271,-121.17428,307.38,0.43,0.38,2025-07-02,1009,N20,VIIRS,n,2.0NRT,290.07,0.78,N
37.88316,-121.18603,307.85,0.43,0.38,2025-07-02,1009,N20,VIIRS,n,2.0NRT,290.79,0.7,N
38.07185,-122.13774,307.47,0.4,0.37,2025-07-02,1009,N20,VIIRS,n,2.0NRT,293.96,1.85,N
38.11732,-121.20407,308.76,0.43,0.38,2025-07-02,1009,N20,VIIRS,n,2.0NRT,291.22,0.69,N
38.51607,-121.1936,301.59,0.42,0.38,2025-07-02,1009,N20,VIIRS,n,2.0NRT,290.91,0.56,N
38.67418,-122.01608,304.14,0.4,0.37,2025-07-02,1009,N20,VIIRS,n,2.0NRT,293.46,0.51,N
41.52154,-123.14777,331.38,0.38,0.36,2025-07-02,1009,N20,VIIRS,n,2.0NRT,267.77,2.14,N
38.67512,-122.00151,307.83,0.4,0.37,2025-07-02,1009,N20,VIIRS,n,2.0NRT,291.48,0.72,N
39.10721,-120.34915,298.63,0.44,0.38,2025-07-02,1009,N20,VIIRS,n,2.0NRT,283.32,0.8,N
39.65542,-121.85597,304.06,0.4,0.37,2025-07-02,1009,N20,VIIRS,n,2.0NRT,293.8,0.45,N
39.61972,-119.26314,305.75,0.47,0.4,2025-07-02,1009,N20,VIIRS,n,2.0NRT,291.73,1.07,N
34.40221,-118.99696,297.06,0.4,0.44,2025-07-02,1009,N20,VIIRS,n,2.0NRT,286.64,0.41,N
34.07917,-117.50036,305.51,0.49,0.48,2025-07-02,1009,N20,VIIRS,n,2.0NRT,289,1.13,N
34.2927,-118.80148,298.15,0.41,0.45,2025-07-02,1009,N20,VIIRS,n,2.0NRT,286,0.62,N
34.15509,-118.19037,306.41,0.45,0.47,2025-07-02,1009,N20,VIIRS,n,2.0NRT,287.51,0.85,N
34.15188,-118.1933,310.82,0.45,0.47,2025-07-02,1009,N20,VIIRS,n,2.0NRT,286.31,1.08,N
41.5248,-123.14685,318.79,0.38,0.36,2025-07-02,1009,N20,VIIRS,n,2.0NRT,262.81,2.14,N
34.03951,-117.82075,299.4,0.47,0.48,2025-07-02,1009,N20,VIIRS,n,2.0NRT,287.6,0.24,N
33.79586,-117.47397,301.31,0.5,0.49,2025-07-02,1009,N20,VIIRS,n,2.0NRT,287.84,1.07,N
32.4992,-114.88567,311.23,0.37,0.58,2025-07-02,1009,N20,VIIRS,n,2.0NRT,292.75,0.67,N
40.8345,-122.09359,303.83,0.39,0.36,2025-07-02,1009,N20,VIIRS,n,2.0NRT,278.74,0.89,N
34.32148,-118.51208,301.14,0.43,0.46,2025-07-02,1009,N20,VIIRS,n,2.0NRT,286.04,0.55,N
34.33391,-118.51984,308.52,0.42,0.46,2025-07-02,1009,N20,VIIRS,n,2.0NRT,287.88,1.03,N
34.14176,-117.42959,295.01,0.49,0.49,2025-07-02,1009,N20,VIIRS,n,2.0NRT,283.63,0.48,N
34.35253,-116.85242,304.7,0.52,0.5,2025-07-02,1009,N20,VIIRS,n,2.0NRT,290.55,1.43,N
32.61208,-114.94166,334.83,0.53,0.67,2025-07-02,1947,N20,VIIRS,n,2.0NRT,300.77,4.37,D
35.46432,-119.60278,367,0.79,0.78,2025-07-02,1947,N20,VIIRS,h,2.0NRT,307.61,12.28,D
32.55722,-114.87631,367,0.53,0.67,2025-07-02,1947,N20,VIIRS,h,2.0NRT,299.62,12.84,D
32.55578,-114.88169,347.13,0.53,0.67,2025-07-02,1947,N20,VIIRS,n,2.0NRT,299.59,13.7,D
32.55771,-114.87728,367,0.53,0.67,2025-07-02,1947,N20,VIIRS,h,2.0NRT,300.9,31.48,D
32.55623,-114.88264,348.24,0.53,0.67,2025-07-02,1947,N20,VIIRS,n,2.0NRT,300.39,31.48,D
32.56656,-114.86878,367,0.53,0.67,2025-07-02,1947,N20,VIIRS,h,2.0NRT,299.39,25.28,D
32.56362,-114.87951,367,0.53,0.67,2025-07-02,1947,N20,VIIRS,h,2.0NRT,302.21,31.48,D
32.56509,-114.87412,352.61,0.53,0.67,2025-07-02,1947,N20,VIIRS,n,2.0NRT,300.83,25.28,D
32.56215,-114.88487,351.08,0.53,0.67,2025-07-02,1947,N20,VIIRS,n,2.0NRT,300.29,31.48,D
32.57246,-114.87099,367,0.53,0.67,2025-07-02,1947,N20,VIIRS,h,2.0NRT,303,36.95,D
32.57099,-114.87635,348.84,0.53,0.67,2025-07-02,1947,N20,VIIRS,n,2.0NRT,299.85,36.95,D
32.52601,-115.13629,332.26,0.55,0.68,2025-07-02,1947,N20,VIIRS,l,2.0NRT,305.12,2.92,D
32.61102,-114.94492,331.69,0.53,0.67,2025-07-02,1947,N20,VIIRS,l,2.0NRT,301.84,3.45,D
32.6609,-114.97796,346.72,0.53,0.67,2025-07-02,1947,N20,VIIRS,n,2.0NRT,303.67,10.94,D
39.70206,-122.02626,330.07,0.78,0.78,2025-07-02,1949,N20,VIIRS,l,2.0NRT,304.31,7.21,D
40.87587,-122.5472,367,0.76,0.77,2025-07-02,1949,N20,VIIRS,h,2.0NRT,301.97,42.74,D
34.45673,-114.35658,340,0.44,0.62,2025-07-02,1949,N20,VIIRS,n,2.0NRT,306.76,10.43,D
38.21476,-121.06379,333.08,0.77,0.78,2025-07-02,1949,N20,VIIRS,n,2.0NRT,301.16,3.7,D
35.0942,-119.97234,367,0.46,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,299.21,13.03,D
35.10118,-120.00708,367,0.46,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,341.81,190.52,D
35.10074,-120.01199,367,0.46,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,326.53,190.52,D
35.09818,-120.0406,367,0.45,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,346.53,175.9,D
35.10388,-119.97681,346.18,0.46,0.47,2025-07-02,2127,N20,VIIRS,n,2.0NRT,300.51,11.55,D
35.103,-119.98667,355.22,0.46,0.47,2025-07-02,2127,N20,VIIRS,n,2.0NRT,301.31,80.56,D
35.09989,-120.02145,355.61,0.45,0.47,2025-07-02,2127,N20,VIIRS,n,2.0NRT,323.33,63.4,D
35.10251,-119.99211,367,0.46,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,335.24,80.56,D
35.10204,-119.99742,367,0.46,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,374.37,398.01,D
35.10161,-120.00223,367,0.46,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,380.06,398.01,D
35.10031,-120.01676,367,0.45,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,332.78,63.4,D
35.09947,-120.02612,367,0.45,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,335.2,69.05,D
35.09904,-120.03089,350.15,0.45,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,335.99,69.05,D
35.09861,-120.03577,354.95,0.45,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,330.36,175.9,D
35.09774,-120.04541,367,0.45,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,327.28,101.55,D
35.10683,-119.99283,367,0.46,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,304.18,80.56,D
35.1059,-120.00317,367,0.46,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,352.2,398.01,D
35.10501,-120.01318,367,0.46,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,354.5,190.52,D
35.10459,-120.01786,367,0.45,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,338.75,63.4,D
35.10378,-120.02697,367,0.45,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,349.44,69.05,D
35.10291,-120.03658,367,0.45,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,344.36,175.9,D
35.10732,-119.9874,346.37,0.46,0.47,2025-07-02,2127,N20,VIIRS,n,2.0NRT,307.93,80.56,D
35.10636,-119.99816,350.21,0.46,0.47,2025-07-02,2127,N20,VIIRS,n,2.0NRT,309,398.01,D
35.10546,-120.0082,367,0.46,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,375.42,190.52,D
35.10418,-120.02246,367,0.45,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,337.68,63.4,D
35.10335,-120.03169,367,0.45,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,334.88,69.05,D
35.10247,-120.04149,367,0.45,0.47,2025-07-02,2127,N20,VIIRS,l,2.0NRT,362.27,175.9,D
35.1102,-120.00421,367,0.46,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,307.37,33.52,D
35.10975,-120.00925,367,0.46,0.47,2025-07-02,2127,N20,VIIRS,h,2.0NRT,344.98,147.7,D
