latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
32.58936,-115.12576,323.7,1.14,1.06,2025-07-01,0451,Terra,MODIS,100,6.1NRT,301.81,20.06,N
32.59077,-115.11388,314.57,1.14,1.06,2025-07-01,0451,Terra,MODIS,85,6.1NRT,301.74,9.59,N
32.40905,-114.93741,323.53,1.16,1.07,2025-07-01,0451,Terra,MODIS,100,6.1NRT,301.85,21.72,N
37.64835,-115.41371,314.36,1.26,1.11,2025-07-01,0451,Terra,MODIS,89,6.1NRT,293.49,17.4,N
37.63718,-115.42506,349.48,1.25,1.11,2025-07-01,0451,Terra,MODIS,100,6.1NRT,301.33,85.13,N
37.63849,-115.4127,358.06,1.26,1.11,2025-07-01,0451,Terra,MODIS,100,6.1NRT,302.33,112.97,N
37.63908,-115.41282,303.39,1.32,1.14,2025-07-01,1108,Aqua,MODIS,55,6.1NRT,288.91,10.53,N
42.41814,-119.57478,326.73,2.7,1.57,2025-07-01,1828,Terra,MODIS,77,6.1NRT,307.99,52.27,D
42.42546,-119.60574,336.57,2.69,1.57,2025-07-01,1828,Terra,MODIS,86,6.1NRT,309.11,105.24,D
42.22673,-120.20193,314.64,2.52,1.53,2025-07-01,1828,Terra,MODIS,33,6.1NRT,300.79,23.24,D
42.23471,-120.19299,314.38,2.52,1.53,2025-07-01,1828,Terra,MODIS,35,6.1NRT,299.68,24.46,D
32.41773,-114.86865,337.92,1.05,1.02,2025-07-01,2210,Aqua,MODIS,63,6.1NRT,319.11,13.8,D
32.27831,-115.15546,341.08,1.03,1.02,2025-07-01,2210,Aqua,MODIS,78,6.1NRT,319.92,15.31,D
36.51601,-118.89164,328.52,1.03,1.01,2025-07-01,2210,Aqua,MODIS,51,6.1NRT,313.48,12.86,D
36.52479,-118.89387,339.39,1.03,1.01,2025-07-01,2210,Aqua,MODIS,84,6.1NRT,313.33,29.15,D
36.52306,-118.90479,328.22,1.03,1.01,2025-07-01,2210,Aqua,MODIS,50,6.1NRT,312.75,11.63,D
42.43081,-119.60062,390.75,1,1,2025-07-01,2212,Aqua,MODIS,100,6.1NRT,317.1,187.67,D
42.42908,-119.61231,422.13,1,1,2025-07-01,2212,Aqua,MODIS,75,6.1NRT,320.52,398.44,D
42.42042,-119.60995,338.13,1,1,2025-07-01,2212,Aqua,MODIS,61,6.1NRT,296.27,26.28,D
42.42215,-119.59826,362.65,1,1,2025-07-01,2212,Aqua,MODIS,100,6.1NRT,316.17,79.34,D
42.42388,-119.58656,377.88,1,1,2025-07-01,2212,Aqua,MODIS,100,6.1NRT,315.81,129.48,D
42.41176,-119.60757,344.32,1,1,2025-07-01,2212,Aqua,MODIS,64,6.1NRT,300,39.53,D
42.41349,-119.59589,348.77,1,1,2025-07-01,2212,Aqua,MODIS,91,6.1NRT,311.84,47.18,D
39.45404,-119.76019,382.74,1.03,1.01,2025-07-01,2212,Aqua,MODIS,87,6.1NRT,287.81,159.42,D
39.45585,-119.74872,380.94,1.03,1.01,2025-07-01,2212,Aqua,MODIS,94,6.1NRT,288.02,149.43,D
35.1356,-120.00927,334.71,1.99,1.38,2025-07-02,2248,Aqua,MODIS,75,6.1NRT,312.46,45.05,D
35.11346,-119.98315,452.41,2,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,327.72,1983.52,D
35.11153,-120.00511,470.93,1.99,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,400.07,2737.87,D
35.10977,-120.02516,388.96,1.98,1.37,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,330.77,462.2,D
35.10799,-120.04536,386.69,1.98,1.37,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,321.29,440.52,D
35.12551,-119.98528,402.16,2,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,314.48,677.15,D
35.12353,-120.00759,485.45,1.99,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,400.07,3476.35,D
35.12172,-120.02795,376.75,1.98,1.37,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,323.58,325.78,D
35.07737,-119.92974,350.27,2.01,1.38,2025-07-02,2248,Aqua,MODIS,93,6.1NRT,292.98,143.77,D
35.07547,-119.95061,383.82,2,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,305.39,436.48,D
35.0736,-119.97118,364.72,2,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,311.51,237.5,D
35.07172,-119.9917,353.51,1.99,1.38,2025-07-02,2248,Aqua,MODIS,95,6.1NRT,313.66,153.84,D
35.08947,-119.93171,364.03,2.01,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,290.01,234.43,D
35.08752,-119.95291,362.07,2,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,297.01,214.65,D
35.08564,-119.97331,339.23,2,1.38,2025-07-02,2248,Aqua,MODIS,51,6.1NRT,305.8,75.03,D
35.08186,-120.01439,348.9,1.98,1.37,2025-07-02,2248,Aqua,MODIS,83,6.1NRT,320.18,116.58,D
35.07985,-120.03609,335.29,1.98,1.37,2025-07-02,2248,Aqua,MODIS,40,6.1NRT,316.14,51.25,D
35.09954,-119.9554,380.37,2,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,296.18,382.78,D
35.0977,-119.97534,382.27,2,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,312.3,396.69,D
35.09572,-119.99663,360.53,1.99,1.38,2025-07-02,2248,Aqua,MODIS,99,6.1NRT,319.06,185.97,D
35.09195,-120.03708,350.84,1.98,1.37,2025-07-02,2248,Aqua,MODIS,62,6.1NRT,321.33,117.61,D
35.11361,-119.93617,360.91,2.01,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,292.33,196.35,D
35.11161,-119.95741,391.82,2,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,295.64,522.05,D
35.10976,-119.97732,441.99,2,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,325.28,1626.12,D
35.10772,-119.99899,428.89,1.99,1.38,2025-07-02,2248,Aqua,MODIS,84,6.1NRT,400.07,1237.75,D
35.10577,-120.01968,373.55,1.98,1.37,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,326.68,294.04,D
35.10392,-120.03944,393.4,1.98,1.37,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,324.16,526.21,D
35.102,-120.05981,365.74,1.97,1.37,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,318.57,221.98,D
35.09291,-119.93741,367,2.01,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,288.42,256.67,D
35.0911,-119.95857,345.67,2,1.38,2025-07-02,2248,Aqua,MODIS,84,6.1NRT,297.06,103.86,D
35.10684,-119.91832,335.65,2.02,1.38,2025-07-02,2248,Aqua,MODIS,58,6.1NRT,294.79,54.67,D
35.10497,-119.93996,373.95,2.01,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,287.27,311.33,D
35.10315,-119.96095,394.99,2,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,300.53,569.17,D
35.1014,-119.98112,392.49,2,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,318.65,519.51,D
35.09954,-120.00249,366.83,1.99,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,320.78,227.18,D
35.09602,-120.04289,373.24,1.98,1.37,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,323.83,287.29,D
35.11708,-119.94172,342.14,2.01,1.38,2025-07-02,2248,Aqua,MODIS,86,6.1NRT,294.79,77.3,D
35.11526,-119.96259,397.43,2,1.38,2025-07-02,2248,Aqua,MODIS,100,6.1NRT,298.78,597.06,D
40.87474,-122.55408,414.94,1.65,1.26,2025-07-02,2250,Aqua,MODIS,100,6.1NRT,314.39,709.58,D
40.87308,-122.5713,355.28,1.65,1.26,2025-07-02,2250,Aqua,MODIS,97,6.1NRT,309.42,123.33,D
40.86335,-122.55822,342.25,1.65,1.26,2025-07-02,2250,Aqua,MODIS,90,6.1NRT,312.43,68.82,D
40.87609,-122.5417,359.16,1.65,1.26,2025-07-02,2250,Aqua,MODIS,99,6.1NRT,304.26,148.75,D
40.8745,-122.55915,410.26,1.65,1.26,2025-07-02,2250,Aqua,MODIS,100,6.1NRT,316.28,639.41,D
42.53263,-121.50493,332.9,2,1.38,2025-07-02,2250,Aqua,MODIS,82,6.1NRT,309.82,49.48,D
40.86359,-122.55296,344.63,1.65,1.26,2025-07-02,2250,Aqua,MODIS,91,6.1NRT,312.08,76.42,D
35.10518,-119.80515,396.03,1.76,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,311.28,524.55,N
35.06067,-119.91376,314.21,1.79,1.31,2025-07-03,0432,Terra,MODIS,89,6.1NRT,293.66,26.87,N
35.09426,-119.80019,311.82,1.76,1.3,2025-07-03,0432,Terra,MODIS,83,6.1NRT,296.57,22.25,N
35.09099,-119.81734,396.02,1.77,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,310.1,525.91,N
35.08709,-119.83791,332.22,1.77,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,296.44,68.02,N
35.07212,-119.91634,311.66,1.79,1.31,2025-07-03,0432,Terra,MODIS,9,6.1NRT,293.46,20,N
35.10838,-119.78829,355.51,1.76,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,298.58,167.88,N
35.10207,-119.82146,410.17,1.77,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,320.87,729.91,N
35.09857,-119.8399,372.75,1.77,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,307.75,284.13,N
35.0872,-119.89989,323.91,1.79,1.31,2025-07-03,0432,Terra,MODIS,100,6.1NRT,293.71,42.89,N
35.09206,-119.80492,343.01,1.76,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,298.98,108.06,N
35.08838,-119.82359,367.1,1.77,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,304.47,241.8,N
35.07267,-119.90298,317.62,1.79,1.31,2025-07-03,0432,Terra,MODIS,71,6.1NRT,294.08,29.1,N
35.06891,-119.92199,319.59,1.79,1.31,2025-07-03,0432,Terra,MODIS,61,6.1NRT,293.81,34.2,N
35.10616,-119.79349,369.94,1.76,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,302.15,261.59,N
35.10297,-119.80978,402.29,1.76,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,315.07,607.92,N
35.09968,-119.82655,405.41,1.77,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,319.37,655.14,N
35.09585,-119.84603,341.42,1.77,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,298.76,99.56,N
35.0841,-119.90567,324.69,1.79,1.31,2025-07-03,0432,Terra,MODIS,100,6.1NRT,294.27,46.04,N
35.11724,-119.79744,362.26,1.76,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,298.98,207.62,N
35.11384,-119.81482,356.53,1.76,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,302.62,172.95,N
35.11061,-119.83137,401.89,1.77,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,319.73,601.93,N
35.10724,-119.84861,381.18,1.77,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,306.06,356.31,N
35.10344,-119.868,325.67,1.78,1.31,2025-07-03,0432,Terra,MODIS,100,6.1NRT,294.18,45.07,N
35.09943,-119.88845,327.32,1.78,1.31,2025-07-03,0432,Terra,MODIS,100,6.1NRT,293.44,50.69,N
35.12837,-119.80111,313.88,1.76,1.3,2025-07-03,0432,Terra,MODIS,88,6.1NRT,294.28,24.68,N
35.12491,-119.81892,324.64,1.76,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,297.22,45.99,N
35.12149,-119.83649,405.6,1.77,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,313.11,655.78,N
35.11821,-119.85333,401.41,1.77,1.3,2025-07-03,0432,Terra,MODIS,100,6.1NRT,310,594.9,N
35.11456,-119.87204,337.46,1.78,1.31,2025-07-03,0432,Terra,MODIS,100,6.1NRT,295.93,78.61,N
35.11075,-119.89156,317.22,1.78,1.31,2025-07-03,0432,Terra,MODIS,53,6.1NRT,292.95,23.95,N
35.13603,-119.82275,321.27,1.76,1.3,2025-07-03,0432,Terra,MODIS,84,6.1NRT,295.08,37.85,N
35.1326,-119.84048,320.08,1.77,1.3,2025-07-03,0432,Terra,MODIS,0,6.1NRT,296.87,32.63,N
35.12922,-119.85786,326.39,1.77,1.3,2025-07-03,0432,Terra,MODIS,46,6.1NRT,297.3,45.01,N
35.14372,-119.84437,317.79,1.77,1.3,2025-07-03,0432,Terra,MODIS,81,6.1NRT,294.02,31.76,N
35.14802,-119.88371,318.25,1.78,1.31,2025-07-03,0432,Terra,MODIS,40,6.1NRT,293.21,31.46,N
35.14096,-119.92031,337.38,1.79,1.31,2025-07-03,0432,Terra,MODIS,100,6.1NRT,297.14,84.98,N
35.13716,-119.94001,346.93,1.79,1.31,2025-07-03,0432,Terra,MODIS,100,6.1NRT,299.69,124.12,N
35.13345,-119.95924,338.22,1.8,1.31,2025-07-03,0432,Terra,MODIS,100,6.1NRT,298.6,88.19,N
35.12973,-119.97848,323.23,1.8,1.32,2025-07-03,0432,Terra,MODIS,100,6.1NRT,297.14,42.77,N
35.14858,-119.94276,340.9,1.79,1.31,2025-07-03,0432,Terra,MODIS,100,6.1NRT,293.07,101.27,N
35.14489,-119.96193,365.87,1.8,1.31,2025-07-03,0432,Terra,MODIS,100,6.1NRT,296.23,238.03,N
35.14114,-119.98145,403.6,1.8,1.32,2025-07-03,0432,Terra,MODIS,100,6.1NRT,305.12,647.42,N
35.1375,-120.00031,376.1,1.81,1.32,2025-07-03,0432,Terra,MODIS,100,6.1NRT,301.53,321.77,N
35.13402,-120.01833,328.72,1.81,1.32,2025-07-03,0432,Terra,MODIS,100,6.1NRT,295.97,60.46,N
35.13038,-120.03719,309.75,1.82,1.32,2025-07-03,0432,Terra,MODIS,36,6.1NRT,292.13,18.63,N
35.14921,-119.98904,305.87,1.8,1.32,2025-07-03,0432,Terra,MODIS,44,6.1NRT,293.03,14.07,N
35.14545,-120.00794,324.57,1.81,1.32,2025-07-03,0432,Terra,MODIS,100,6.1NRT,294.06,50.24,N
35.1418,-120.02634,317.1,1.81,1.32,2025-07-03,0432,Terra,MODIS,76,6.1NRT,292.96,32.21,N
40.83998,-122.09567,307.51,1.77,1.3,2025-07-03,0434,Terra,MODIS,72,6.1NRT,294.77,12.35,N
41.53123,-123.14175,300.59,1.96,1.37,2025-07-03,0434,Terra,MODIS,24,6.1NRT,283.79,14.19,N
41.51939,-123.13828,306.99,1.96,1.37,2025-07-03,0434,Terra,MODIS,70,6.1NRT,284.61,24.61,N
40.83722,-122.10044,310.26,1.77,1.3,2025-07-03,0434,Terra,MODIS,80,6.1NRT,295.18,17.2,N
35.15272,-119.89072,325.32,1.46,1.19,2025-07-03,1049,Aqua,MODIS,100,6.1NRT,291.36,38.96,N
35.14763,-119.84522,338.17,1.45,1.19,2025-07-03,1049,Aqua,MODIS,100,6.1NRT,290.77,69.37,N
35.1459,-119.82985,346.08,1.44,1.19,2025-07-03,1049,Aqua,MODIS,100,6.1NRT,292.2,93.74,N
35.14419,-119.81464,358.2,1.44,1.19,2025-07-03,1049,Aqua,MODIS,100,6.1NRT,293.22,139.48,N
35.14247,-119.79935,330.25,1.44,1.19,2025-07-03,1049,Aqua,MODIS,100,6.1NRT,290.22,50.87,N
35.15266,-119.98627,317.08,1.47,1.2,2025-07-03,1049,Aqua,MODIS,84,6.1NRT,291.78,25.81,N
35.15091,-119.97038,346.18,1.47,1.2,2025-07-03,1049,Aqua,MODIS,100,6.1NRT,295.88,94.78,N
35.14916,-119.95462,322.4,1.47,1.2,2025-07-03,1049,Aqua,MODIS,92,6.1NRT,292.43,33.44,N
35.13034,-119.78562,304.93,1.43,1.18,2025-07-03,1049,Aqua,MODIS,57,6.1NRT,289.11,12.05,N
35.1456,-120.01952,354.76,1.48,1.2,2025-07-03,1049,Aqua,MODIS,100,6.1NRT,294.07,130.8,N
35.16328,-119.8898,353.36,1.46,1.19,2025-07-03,1049,Aqua,MODIS,100,6.1NRT,291.49,118.85,N
35.16156,-119.87458,355.96,1.45,1.19,2025-07-03,1049,Aqua,MODIS,100,6.1NRT,293.68,130.06,N
35.15985,-119.85931,341.08,1.45,1.19,2025-07-03,1049,Aqua,MODIS,100,6.1NRT,291.45,77.29,N
35.15811,-119.84393,319.55,1.45,1.19,2025-07-03,1049,Aqua,MODIS,99,6.1NRT,290.41,30.78,N
35.1439,-120.00406,334.67,1.48,1.2,2025-07-03,1049,Aqua,MODIS,100,6.1NRT,293.91,62.38,N
35.14219,-119.98841,334.67,1.47,1.2,2025-07-03,1049,Aqua,MODIS,100,6.1NRT,293.59,61.7,N
35.13868,-119.9565,323.02,1.47,1.2,2025-07-03,1049,Aqua,MODIS,97,6.1NRT,292.85,34.6,N
35.10549,-119.84824,316.27,1.45,1.19,2025-07-03,1049,Aqua,MODIS,11,6.1NRT,291.74,20.47,N
35.09739,-119.77453,300.81,1.43,1.18,2025-07-03,1049,Aqua,MODIS,20,6.1NRT,289.67,7.82,N
32.40209,-114.76588,308.42,1.03,1.01,2025-07-03,1049,Aqua,MODIS,74,6.1NRT,296.38,7.52,N
35.16795,-119.88241,303.2,1.46,1.19,2025-07-03,1049,Aqua,MODIS,52,6.1NRT,289.56,10.84,N
35.1663,-119.86707,312.53,1.45,1.19,2025-07-03,1049,Aqua,MODIS,85,6.1NRT,289.07,22.24,N
40.87881,-122.55193,318.39,1.13,1.06,2025-07-03,1809,Terra,MODIS,75,6.1NRT,305.2,10.75,D
40.86954,-122.55413,333.64,1.13,1.06,2025-07-03,1809,Terra,MODIS,87,6.1NRT,303.8,30.96,D
37.48471,-120.49647,328.08,1.65,1.26,2025-07-03,1809,Terra,MODIS,82,6.1NRT,300.28,42.2,D
37.48119,-120.47877,328.45,1.65,1.26,2025-07-03,1809,Terra,MODIS,82,6.1NRT,298.66,42.71,D
37.48104,-120.48459,330.19,1.65,1.26,2025-07-03,1809,Terra,MODIS,83,6.1NRT,298.66,49.21,D
41.51876,-123.15018,306.7,1.07,1.03,2025-07-03,1809,Terra,MODIS,17,6.1NRT,293.8,4.95,D
41.52592,-123.13669,306.72,1.07,1.03,2025-07-03,1809,Terra,MODIS,18,6.1NRT,293.99,4.84,D
41.52781,-123.14829,307.05,1.07,1.03,2025-07-03,1809,Terra,MODIS,25,6.1NRT,293.6,5.12,D
35.13965,-120.00434,358.32,2.01,1.38,2025-07-03,1811,Terra,MODIS,99,6.1NRT,306.81,195.13,D
35.16217,-119.90286,335.26,2.04,1.39,2025-07-03,1811,Terra,MODIS,73,6.1NRT,309.42,55.74,D
35.15561,-119.99402,327.73,2.01,1.38,2025-07-03,1811,Terra,MODIS,47,6.1NRT,300.3,44.14,D
35.15137,-119.97348,340.37,2.02,1.38,2025-07-03,1811,Terra,MODIS,86,6.1NRT,304.94,91.1,D
35.14807,-120.01859,356.53,2,1.38,2025-07-03,1811,Terra,MODIS,98,6.1NRT,303.86,189.99,D
35.14363,-119.99712,368.06,2.01,1.38,2025-07-03,1811,Terra,MODIS,100,6.1NRT,306.21,274.85,D
35.13932,-119.9763,350.92,2.02,1.38,2025-07-03,1811,Terra,MODIS,94,6.1NRT,306.74,143.71,D
35.11368,-119.85291,341.83,2.06,1.4,2025-07-03,1811,Terra,MODIS,87,6.1NRT,309.22,77.35,D
35.10912,-119.83106,338.11,2.07,1.4,2025-07-03,1811,Terra,MODIS,82,6.1NRT,312.39,58.55,D
35.09951,-119.785,339,2.08,1.4,2025-07-03,1811,Terra,MODIS,85,6.1NRT,313.53,58.27,D
35.1515,-120.00063,339.91,2.01,1.38,2025-07-03,1811,Terra,MODIS,79,6.1NRT,301.04,92.17,D
35.14739,-119.98004,357.97,2.02,1.38,2025-07-03,1811,Terra,MODIS,98,6.1NRT,306.52,191.8,D
35.14395,-120.02579,343.54,2,1.38,2025-07-03,1811,Terra,MODIS,89,6.1NRT,304.24,112.53,D
35.13535,-119.98287,332.52,2.02,1.38,2025-07-03,1811,Terra,MODIS,79,6.1NRT,306.11,51.13,D
35.10632,-119.83891,340.19,2.07,1.4,2025-07-03,1811,Terra,MODIS,81,6.1NRT,311.21,70.01,D
35.09703,-119.79292,350.54,2.08,1.4,2025-07-03,1811,Terra,MODIS,94,6.1NRT,310.99,128.96,D
35.09847,-119.86307,334.23,2.06,1.4,2025-07-03,1811,Terra,MODIS,72,6.1NRT,307.51,48.7,D
35.09037,-119.88576,326.48,2.05,1.39,2025-07-03,1811,Terra,MODIS,63,6.1NRT,309.18,24.45,D
35.08637,-119.86619,331.91,2.06,1.4,2025-07-03,1811,Terra,MODIS,78,6.1NRT,308.16,43.06,D
35.05805,-119.91422,326.05,2.04,1.39,2025-07-03,1811,Terra,MODIS,65,6.1NRT,308.49,27.62,D
34.05864,-117.50243,328.51,1.68,1.28,2025-07-03,2148,Aqua,MODIS,59,6.1NRT,310.87,13.68,D
35.12632,-119.24265,338.25,2.05,1.39,2025-07-03,2148,Aqua,MODIS,76,6.1NRT,320.4,46.64,D
35.07845,-119.78794,357.89,2.23,1.45,2025-07-03,2148,Aqua,MODIS,98,6.1NRT,299.72,227.45,D
35.07356,-119.81067,335.74,2.24,1.45,2025-07-03,2148,Aqua,MODIS,79,6.1NRT,295.23,84.14,D
35.09064,-119.79269,399.08,2.23,1.45,2025-07-03,2148,Aqua,MODIS,100,6.1NRT,305.91,763.75,D
35.08612,-119.81378,362.83,2.24,1.45,2025-07-03,2148,Aqua,MODIS,100,6.1NRT,298.91,265.28,D
35.08047,-119.84015,331.84,2.25,1.45,2025-07-03,2148,Aqua,MODIS,44,6.1NRT,299.53,55.24,D
35.0753,-119.86422,347.02,2.26,1.46,2025-07-03,2148,Aqua,MODIS,91,6.1NRT,303.89,133.73,D
35.10258,-119.79865,327.23,2.23,1.45,2025-07-03,2148,Aqua,MODIS,34,6.1NRT,301.49,41.63,D
35.08802,-119.86681,339.91,2.26,1.46,2025-07-03,2148,Aqua,MODIS,84,6.1NRT,302.16,91.12,D
35.08802,-119.87466,332.04,2.26,1.46,2025-07-03,2148,Aqua,MODIS,60,6.1NRT,302.18,51.15,D
35.14487,-119.91885,340.73,2.27,1.46,2025-07-03,2148,Aqua,MODIS,85,6.1NRT,302.07,105.26,D
35.13949,-119.94375,330.04,2.28,1.46,2025-07-03,2148,Aqua,MODIS,32,6.1NRT,302.73,49.98,D
35.1667,-119.87922,346.45,2.25,1.45,2025-07-03,2148,Aqua,MODIS,90,6.1NRT,302.97,148.19,D
35.16206,-119.90082,330.6,2.26,1.46,2025-07-03,2148,Aqua,MODIS,70,6.1NRT,301.75,62.12,D
35.1573,-119.92293,335.47,2.27,1.46,2025-07-03,2148,Aqua,MODIS,79,6.1NRT,301.32,85.07,D
35.14159,-119.99583,357.38,2.29,1.47,2025-07-03,2148,Aqua,MODIS,98,6.1NRT,312.01,213.8,D
35.1367,-120.01844,340.42,2.3,1.47,2025-07-03,2148,Aqua,MODIS,81,6.1NRT,310.67,97.83,D
35.13158,-120.04214,345.37,2.31,1.47,2025-07-03,2148,Aqua,MODIS,89,6.1NRT,307.17,134.23,D
35.15936,-119.97532,335.91,2.29,1.46,2025-07-03,2148,Aqua,MODIS,57,6.1NRT,298.08,84.96,D
35.15414,-119.99961,399.29,2.29,1.47,2025-07-03,2148,Aqua,MODIS,100,6.1NRT,311.82,794.07,D
35.14907,-120.02319,419.55,2.3,1.47,2025-07-03,2148,Aqua,MODIS,100,6.1NRT,321.87,1281.62,D
35.14423,-120.04569,379.94,2.31,1.47,2025-07-03,2148,Aqua,MODIS,100,6.1NRT,312,480.72,D
35.16142,-120.02808,325.76,2.3,1.47,2025-07-03,2148,Aqua,MODIS,52,6.1NRT,301.3,50.06,D
35.15848,-119.97974,347.94,2.29,1.46,2025-07-03,2148,Aqua,MODIS,92,6.1NRT,299.11,161.83,D
35.15308,-120.00407,389.97,2.29,1.47,2025-07-03,2148,Aqua,MODIS,100,6.1NRT,314.77,632.64,D
35.14793,-120.02731,404.86,2.3,1.47,2025-07-03,2148,Aqua,MODIS,100,6.1NRT,322.1,923.42,D
35.14293,-120.04984,348.32,2.31,1.47,2025-07-03,2148,Aqua,MODIS,92,6.1NRT,309.1,165.59,D
35.16028,-120.03213,338.91,2.3,1.47,2025-07-03,2148,Aqua,MODIS,83,6.1NRT,302.67,111.73,D
35.07382,-119.78648,371.47,1.27,1.12,2025-07-04,0512,Terra,MODIS,100,6.1NRT,300.88,169.4,N
35.05323,-119.69738,346.23,1.29,1.13,2025-07-04,0512,Terra,MODIS,100,6.1NRT,294.46,78.95,N
35.05173,-119.71138,379.62,1.28,1.12,2025-07-04,0512,Terra,MODIS,100,6.1NRT,301.86,218.72,N
35.05024,-119.72544,332.74,1.28,1.12,2025-07-04,0512,Terra,MODIS,100,6.1NRT,294.64,46.11,N
35.06169,-119.71257,360.85,1.28,1.12,2025-07-04,0512,Terra,MODIS,100,6.1NRT,296.62,127.52,N
35.06018,-119.72662,367.05,1.28,1.12,2025-07-04,0512,Terra,MODIS,100,6.1NRT,298.81,152.16,N
35.05865,-119.74087,359.3,1.28,1.12,2025-07-04,0512,Terra,MODIS,100,6.1NRT,298.1,119.71,N
35.05706,-119.75561,340.69,1.28,1.12,2025-07-04,0512,Terra,MODIS,100,6.1NRT,293.59,62.58,N
35.07012,-119.72789,303.95,1.28,1.12,2025-07-04,0512,Terra,MODIS,5,6.1NRT,290.63,7.3,N
35.0686,-119.74197,342.71,1.28,1.12,2025-07-04,0512,Terra,MODIS,100,6.1NRT,294.77,67.29,N
35.06706,-119.75623,372.07,1.28,1.12,2025-07-04,0512,Terra,MODIS,100,6.1NRT,300.96,174.4,N
35.06546,-119.77098,404.32,1.28,1.12,2025-07-04,0512,Terra,MODIS,100,6.1NRT,304.83,398.36,N
35.06388,-119.78551,346.3,1.27,1.12,2025-07-04,0512,Terra,MODIS,100,6.1NRT,291.68,76.46,N
35.07543,-119.77173,374.09,1.28,1.12,2025-07-04,0512,Terra,MODIS,100,6.1NRT,299.61,183.38,N
35.07229,-119.80047,338.63,1.27,1.12,2025-07-04,0512,Terra,MODIS,100,6.1NRT,293.01,56.61,N
35.08374,-119.78763,355.29,1.27,1.12,2025-07-04,0512,Terra,MODIS,100,6.1NRT,296.77,103.05,N
35.08212,-119.80237,340.83,1.27,1.12,2025-07-04,0512,Terra,MODIS,100,6.1NRT,293.29,61.77,N
35.07788,-119.84107,303.56,1.26,1.12,2025-07-04,0512,Terra,MODIS,41,6.1NRT,289.15,8,N
35.09988,-119.73229,310.43,1.28,1.12,2025-07-04,0512,Terra,MODIS,80,6.1NRT,290.75,14.55,N
35.09833,-119.74641,318.71,1.28,1.12,2025-07-04,0512,Terra,MODIS,94,6.1NRT,291.01,23.29,N
35.09683,-119.76008,312.64,1.28,1.12,2025-07-04,0512,Terra,MODIS,39,6.1NRT,288.69,15.24,N
35.08329,-119.88282,302.48,1.26,1.11,2025-07-04,0512,Terra,MODIS,49,6.1NRT,288.49,8.33,N
35.15138,-119.91479,318.58,1.26,1.11,2025-07-04,0512,Terra,MODIS,97,6.1NRT,288.86,24.34,N
35.13811,-120.03513,320.39,1.24,1.11,2025-07-04,0512,Terra,MODIS,100,6.1NRT,292.14,25.18,N
35.14791,-120.03635,322.45,1.24,1.11,2025-07-04,0512,Terra,MODIS,100,6.1NRT,290.9,27.35,N
35.15921,-120.02409,326.8,1.24,1.11,2025-07-04,0512,Terra,MODIS,100,6.1NRT,295.08,31.85,N
