latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
41.2795,-123.36772,317.34,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,292.42,3.17,N
41.29074,-123.44985,327.04,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,293.48,1.41,N
41.28242,-123.40369,340.23,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,294.06,2.25,N
41.27617,-123.36917,329.31,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,293.22,4.51,N
41.27527,-123.3642,330.54,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,293.85,4.51,N
41.2787,-123.38308,319.53,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,293.07,1.9,N
41.27998,-123.40997,320.84,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,292,2.25,N
41.27195,-123.36572,336.68,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,295.4,4.51,N
41.2874,-123.45112,300.39,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,289.63,1.41,N
41.28088,-123.41495,307.33,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,290.85,1.32,N
41.27908,-123.40503,306.32,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.2,2.25,N
41.27626,-123.38939,316.26,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,292.74,1.9,N
41.27534,-123.38428,318.17,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.75,1.9,N
41.27283,-123.37057,318.56,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.65,4.51,N
41.27755,-123.4163,341,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,293.52,2.77,N
41.26862,-123.36706,332.2,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,292.46,6.35,N
41.27665,-123.41135,303.49,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.4,0.68,N
41.27288,-123.39048,311.82,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,292.26,1.25,N
41.27512,-123.42271,321.02,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.61,2.77,N
41.27423,-123.41779,313.41,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,292.13,2.77,N
41.27117,-123.44035,328.38,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,290.82,6.56,N
41.27023,-123.43515,328.98,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,294.82,7.41,N
41.26682,-123.43604,307.51,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.44,1.39,N
41.2634,-123.43689,317.14,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,292.98,1.39,N
41.25447,-123.40742,316.19,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,292.81,1.34,N
41.25111,-123.40865,308.94,0.42,0.37,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.03,1.34,N
40.89302,-122.09139,309.1,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.55,1.08,N
40.89204,-122.0864,302.18,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.54,1.08,N
40.88894,-122.07048,301.63,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,290.99,0.78,N
40.88853,-122.08771,334.73,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,293.76,3.01,N
40.89145,-122.10262,301.13,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,290.43,1.39,N
40.89045,-122.09749,312.46,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.16,1.39,N
40.88948,-122.09257,310.36,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.43,3.01,N
40.88754,-122.08258,312.65,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,292.06,1.54,N
40.88648,-122.0772,303.49,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.68,1.54,N
40.88539,-122.0716,308.6,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.85,1.61,N
40.88594,-122.09372,324.46,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,292.07,3.01,N
40.88689,-122.09861,313.35,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,290.16,1.39,N
40.88181,-122.07257,315.05,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.88,1.61,N
40.88147,-122.09011,305.63,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.5,1.06,N
40.87719,-122.06828,308.67,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.82,1.23,N
40.87261,-122.06416,324.24,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,292.32,3.08,N
40.87159,-122.05895,325.09,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,292.9,3.08,N
40.87361,-122.06924,303.53,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,290.8,1.23,N
40.86799,-122.05987,336.01,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,294.14,4.54,N
40.86438,-122.0607,328.37,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,292.61,4.54,N
40.86339,-122.05562,325.05,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,293.07,1.81,N
40.86226,-122.04985,307.94,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,290.57,1.81,N
40.8598,-122.05659,332.45,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,292.33,10.56,N
40.85872,-122.05111,323.79,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,294.65,10.56,N
40.85519,-122.05232,342.14,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,293.23,10.56,N
40.85167,-122.05367,324.35,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.87,3.18,N
40.83131,-122.0654,303.04,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,290.77,1,N
40.81954,-122.06324,316.21,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.53,2.03,N
40.81897,-122.06469,320.78,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,292.15,1.51,N
40.81749,-122.07653,301.78,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,290.95,1.28,N
40.81645,-122.07117,316.4,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.11,1.28,N
40.8154,-122.06577,306.29,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.51,1.51,N
40.81934,-122.14445,308.87,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.58,1.26,N
40.81581,-122.14567,321.38,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,292.09,1.26,N
40.81228,-122.14687,315.69,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,292.58,1.85,N
40.80873,-122.14796,323,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,292.23,1.85,N
40.79814,-122.15158,308.51,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,291.67,2.12,N
40.79714,-122.14643,314.1,0.46,0.39,2025-07-16,1021,N,VIIRS,n,2.0NRT,292.81,2.12,N
32.58125,-114.94248,305.44,0.53,0.67,2025-07-16,1024,N,VIIRS,n,2.0NRT,291.22,0.89,N
35.75079,-118.28396,303.61,0.59,0.53,2025-07-16,1024,N,VIIRS,n,2.0NRT,289.88,2.24,N
35.74963,-118.27915,309,0.59,0.53,2025-07-16,1024,N,VIIRS,n,2.0NRT,290.58,3.36,N
35.74581,-118.28451,308.64,0.59,0.53,2025-07-16,1024,N,VIIRS,n,2.0NRT,290.49,2.24,N
34.62508,-117.10072,303.61,0.36,0.58,2025-07-16,1024,N,VIIRS,n,2.0NRT,291.06,0.57,N
34.61977,-117.10195,304.33,0.36,0.58,2025-07-16,1024,N,VIIRS,n,2.0NRT,289.98,0.57,N
34.60752,-117.33769,319.15,0.35,0.57,2025-07-16,1024,N,VIIRS,n,2.0NRT,294.15,1.93,N
34.35562,-116.85194,305.16,0.38,0.59,2025-07-16,1024,N,VIIRS,n,2.0NRT,291.29,0.62,N
34.04161,-117.82211,299.45,0.34,0.56,2025-07-16,1024,N,VIIRS,n,2.0NRT,287.95,0.25,N
34.15482,-118.19092,300.49,0.32,0.55,2025-07-16,1024,N,VIIRS,n,2.0NRT,287.62,0.58,N
32.57906,-114.94299,303.95,0.53,0.67,2025-07-16,1024,N,VIIRS,n,2.0NRT,290.64,1.01,N
34.15567,-118.19441,299.29,0.32,0.55,2025-07-16,1024,N,VIIRS,n,2.0NRT,287.59,0.58,N
37.45383,-121.93404,302,0.53,0.42,2025-07-16,1024,N,VIIRS,n,2.0NRT,287.95,0.94,N
32.56045,-115.12222,367,0.36,0.57,2025-07-16,2002,N,VIIRS,h,2.0NRT,305.08,10.17,D
33.95193,-116.52591,339.06,0.4,0.6,2025-07-16,2002,N,VIIRS,l,2.0NRT,309.92,6.33,D
32.40002,-114.76555,353.33,0.35,0.56,2025-07-16,2002,N,VIIRS,n,2.0NRT,299.17,5.65,D
32.38219,-115.13052,333.6,0.36,0.58,2025-07-16,2002,N,VIIRS,n,2.0NRT,301.39,1.71,D
32.48288,-115.0583,339.12,0.36,0.57,2025-07-16,2002,N,VIIRS,n,2.0NRT,298.92,3.38,D
32.48196,-115.06203,332.67,0.36,0.57,2025-07-16,2002,N,VIIRS,n,2.0NRT,299.09,2.21,D
33.95293,-116.52598,341.88,0.4,0.6,2025-07-16,2002,N,VIIRS,n,2.0NRT,309.66,5.18,D
32.55952,-115.12598,348.41,0.36,0.57,2025-07-16,2002,N,VIIRS,n,2.0NRT,297.69,10.17,D
32.56561,-115.12397,367,0.36,0.57,2025-07-16,2002,N,VIIRS,h,2.0NRT,298.58,10.17,D
32.56467,-115.12773,334.18,0.36,0.57,2025-07-16,2002,N,VIIRS,n,2.0NRT,298.19,10.17,D
32.63445,-114.8904,344.84,0.35,0.56,2025-07-16,2002,N,VIIRS,n,2.0NRT,300.46,3.42,D
32.63356,-114.89406,342.85,0.35,0.57,2025-07-16,2002,N,VIIRS,n,2.0NRT,298.25,3.42,D
33.50357,-116.79326,345.46,0.42,0.61,2025-07-16,2002,N,VIIRS,n,2.0NRT,306.95,4.05,D
33.51492,-116.77275,367,0.42,0.61,2025-07-16,2002,N,VIIRS,h,2.0NRT,312.94,54.83,D
33.51371,-116.7774,367,0.42,0.61,2025-07-16,2002,N,VIIRS,h,2.0NRT,303.89,20.47,D
33.5125,-116.78203,332.42,0.42,0.61,2025-07-16,2002,N,VIIRS,n,2.0NRT,303.29,20.47,D
33.52033,-116.77503,367,0.42,0.61,2025-07-16,2002,N,VIIRS,h,2.0NRT,305.15,54.83,D
33.51913,-116.77966,367,0.42,0.61,2025-07-16,2002,N,VIIRS,h,2.0NRT,308.76,20.47,D
33.51793,-116.78427,340.81,0.42,0.61,2025-07-16,2002,N,VIIRS,n,2.0NRT,306.05,20.47,D
39.81153,-121.99681,342,0.53,0.67,2025-07-16,2004,N,VIIRS,n,2.0NRT,305.39,3.57,D
39.81042,-121.99239,339.68,0.53,0.67,2025-07-16,2004,N,VIIRS,n,2.0NRT,303.69,9.48,D
42.70533,-114.52361,335.22,0.39,0.44,2025-07-16,2004,N,VIIRS,l,2.0NRT,309.35,4.59,D
40.77607,-122.1358,367,0.51,0.66,2025-07-16,2004,N,VIIRS,h,2.0NRT,303.47,14.69,D
40.77758,-122.13081,337.65,0.51,0.66,2025-07-16,2004,N,VIIRS,n,2.0NRT,299.62,14.68,D
40.82478,-122.06184,335.22,0.5,0.66,2025-07-16,2004,N,VIIRS,n,2.0NRT,298.75,6.21,D
40.81363,-122.14666,332.45,0.5,0.66,2025-07-16,2004,N,VIIRS,n,2.0NRT,298.23,5.09,D
41.26818,-123.36472,353.35,0.56,0.69,2025-07-16,2004,N,VIIRS,n,2.0NRT,298.87,8.67,D
41.27499,-123.36526,347.56,0.56,0.69,2025-07-16,2004,N,VIIRS,n,2.0NRT,298.3,8.67,D
41.27345,-123.37019,337.87,0.56,0.69,2025-07-16,2004,N,VIIRS,n,2.0NRT,297.55,8.67,D
41.28298,-123.36208,349.49,0.56,0.69,2025-07-16,2004,N,VIIRS,n,2.0NRT,298.48,9.33,D
41.26115,-123.43152,329.11,0.56,0.69,2025-07-16,2004,N,VIIRS,n,2.0NRT,297.57,6.17,D
37.43443,-116.08856,342.42,0.62,0.54,2025-07-16,2004,N,VIIRS,l,2.0NRT,313.47,33,D
37.43295,-116.09449,340.36,0.62,0.54,2025-07-16,2004,N,VIIRS,l,2.0NRT,315.23,33,D
37.42762,-116.11578,347.45,0.62,0.54,2025-07-16,2004,N,VIIRS,n,2.0NRT,318.75,21.12,D
37.42574,-116.12332,343.99,0.62,0.54,2025-07-16,2004,N,VIIRS,n,2.0NRT,316.24,21.12,D
37.4324,-116.11775,367,0.62,0.54,2025-07-16,2004,N,VIIRS,h,2.0NRT,320.33,21.12,D
37.43939,-116.08978,346.45,0.62,0.54,2025-07-16,2004,N,VIIRS,n,2.0NRT,315.26,33,D
37.43034,-116.126,344.5,0.62,0.54,2025-07-16,2004,N,VIIRS,n,2.0NRT,316.86,21.12,D
37.43741,-116.11882,367,0.62,0.54,2025-07-16,2004,N,VIIRS,h,2.0NRT,317.67,39.56,D
37.43544,-116.12669,367,0.62,0.54,2025-07-16,2004,N,VIIRS,h,2.0NRT,319.01,39.56,D
37.44202,-116.12148,356.59,0.62,0.54,2025-07-16,2004,N,VIIRS,n,2.0NRT,320.32,39.56,D
37.44022,-116.12868,356.56,0.62,0.54,2025-07-16,2004,N,VIIRS,n,2.0NRT,324.09,39.56,D
37.44473,-116.13175,367,0.62,0.54,2025-07-16,2004,N,VIIRS,h,2.0NRT,314.85,38.69,D
37.44816,-116.11794,343.99,0.62,0.54,2025-07-16,2004,N,VIIRS,n,2.0NRT,315.29,34.96,D
37.44655,-116.12443,355.68,0.62,0.54,2025-07-16,2004,N,VIIRS,n,2.0NRT,323.2,38.69,D
37.45102,-116.12764,367,0.62,0.54,2025-07-16,2004,N,VIIRS,h,2.0NRT,315.42,38.69,D
37.45267,-116.12102,351.46,0.62,0.54,2025-07-16,2004,N,VIIRS,n,2.0NRT,315.05,34.96,D
37.44923,-116.13486,354.12,0.62,0.54,2025-07-16,2004,N,VIIRS,n,2.0NRT,317.53,38.69,D
37.45727,-116.12372,352.25,0.62,0.54,2025-07-16,2004,N,VIIRS,n,2.0NRT,310.3,12.36,D
37.47649,-116.06731,338.25,0.62,0.54,2025-07-16,2004,N,VIIRS,n,2.0NRT,306.36,16.85,D
37.47514,-116.07277,345.34,0.62,0.54,2025-07-16,2004,N,VIIRS,n,2.0NRT,312.9,27.77,D
37.46937,-116.09613,345.1,0.62,0.54,2025-07-16,2004,N,VIIRS,n,2.0NRT,312.73,21.12,D
37.46735,-116.10428,343.65,0.62,0.54,2025-07-16,2004,N,VIIRS,n,2.0NRT,308.83,10.06,D
37.47416,-116.09801,343.42,0.62,0.54,2025-07-16,2004,N,VIIRS,n,2.0NRT,313.98,65.24,D
37.48661,-116.06885,343.16,0.62,0.54,2025-07-16,2004,N,VIIRS,n,2.0NRT,307.93,7.14,D
38.51551,-121.91445,348.97,0.57,0.69,2025-07-16,2004,N,VIIRS,n,2.0NRT,299.61,8.56,D
38.5216,-121.91736,351.85,0.57,0.69,2025-07-16,2004,N,VIIRS,n,2.0NRT,303.96,46.89,D
38.9312,-122.03516,331.52,0.56,0.69,2025-07-16,2004,N,VIIRS,n,2.0NRT,300.19,1.52,D
39.06194,-121.90067,345.02,0.55,0.68,2025-07-16,2004,N,VIIRS,n,2.0NRT,302.85,7.62,D
39.06437,-121.90407,342.23,0.55,0.68,2025-07-16,2004,N,VIIRS,n,2.0NRT,302.06,8.45,D
39.70343,-122.02339,350.03,0.54,0.68,2025-07-16,2004,N,VIIRS,n,2.0NRT,307.55,10.99,D
39.70113,-122.02446,352.37,0.54,0.67,2025-07-16,2004,N,VIIRS,n,2.0NRT,305.42,8.93,D
42.06143,-121.86765,330.02,0.45,0.63,2025-07-16,2006,N,VIIRS,l,2.0NRT,302.01,4.4,D
41.27353,-123.41438,337.57,0.56,0.69,2025-07-16,2006,N,VIIRS,n,2.0NRT,297.34,7.9,D
41.28178,-123.41042,334.24,0.56,0.69,2025-07-16,2006,N,VIIRS,n,2.0NRT,296.09,6.24,D
41.27309,-123.43805,328.54,0.56,0.69,2025-07-16,2006,N,VIIRS,n,2.0NRT,297.61,4.47,D
42.435,-121.77905,339.11,0.44,0.62,2025-07-16,2006,N,VIIRS,n,2.0NRT,295.99,11.37,D
42.4337,-121.78349,342.51,0.44,0.62,2025-07-16,2006,N,VIIRS,n,2.0NRT,298.6,11.53,D
42.4395,-121.78506,367,0.44,0.62,2025-07-16,2006,N,VIIRS,h,2.0NRT,300.35,11.53,D
42.44069,-121.78103,350.32,0.44,0.62,2025-07-16,2006,N,VIIRS,n,2.0NRT,295.16,11.37,D
32.23632,-114.93192,331.53,0.62,0.71,2025-07-16,2142,N,VIIRS,n,2.0NRT,297.12,2.77,D
32.23243,-114.93256,336.47,0.62,0.71,2025-07-16,2142,N,VIIRS,n,2.0NRT,297.98,3.72,D
37.45009,-116.12434,350.41,0.58,0.7,2025-07-16,2144,N,VIIRS,n,2.0NRT,317.75,10.89,D
37.44389,-116.11295,355.99,0.58,0.7,2025-07-16,2144,N,VIIRS,l,2.0NRT,308.22,17.77,D
37.4435,-116.12655,367,0.58,0.7,2025-07-16,2144,N,VIIRS,h,2.0NRT,319.81,17.16,D
37.44368,-116.12029,367,0.58,0.7,2025-07-16,2144,N,VIIRS,h,2.0NRT,320.73,17.77,D
37.43787,-116.09439,346.73,0.58,0.7,2025-07-16,2144,N,VIIRS,n,2.0NRT,311.68,30.92,D
37.4371,-116.12177,367,0.58,0.7,2025-07-16,2144,N,VIIRS,h,2.0NRT,316.42,17.77,D
37.43727,-116.11569,367,0.58,0.7,2025-07-16,2144,N,VIIRS,h,2.0NRT,321.78,17.77,D
37.43808,-116.08698,367,0.58,0.7,2025-07-16,2144,N,VIIRS,h,2.0NRT,321.16,30.92,D
37.43131,-116.09501,346.86,0.58,0.7,2025-07-16,2144,N,VIIRS,n,2.0NRT,310.52,11.18,D
37.43048,-116.12501,367,0.58,0.7,2025-07-16,2144,N,VIIRS,h,2.0NRT,316.47,14.3,D
37.43063,-116.11957,367,0.58,0.7,2025-07-16,2144,N,VIIRS,h,2.0NRT,317.75,24.21,D
37.39039,-116.15911,367,0.58,0.7,2025-07-16,2144,N,VIIRS,h,2.0NRT,313.72,24.15,D
33.50927,-116.75497,367,0.5,0.66,2025-07-16,2144,N,VIIRS,h,2.0NRT,307.1,21.94,D
33.50901,-116.76013,367,0.5,0.66,2025-07-16,2144,N,VIIRS,h,2.0NRT,301.54,10.71,D
33.50955,-116.74968,338.04,0.5,0.66,2025-07-16,2144,N,VIIRS,n,2.0NRT,299.68,21.94,D
33.50874,-116.7653,330.03,0.5,0.66,2025-07-16,2144,N,VIIRS,n,2.0NRT,300.43,10.71,D
33.51571,-116.74987,367,0.5,0.66,2025-07-16,2144,N,VIIRS,h,2.0NRT,303.81,562.09,D
33.5149,-116.76544,367,0.5,0.66,2025-07-16,2144,N,VIIRS,h,2.0NRT,328.35,298.97,D
33.51437,-116.77584,367,0.5,0.66,2025-07-16,2144,N,VIIRS,h,2.0NRT,311.74,62.81,D
33.51599,-116.74442,344.21,0.5,0.66,2025-07-16,2144,N,VIIRS,n,2.0NRT,294.56,75.16,D
33.51464,-116.77062,343.7,0.5,0.66,2025-07-16,2144,N,VIIRS,n,2.0NRT,314.19,62.81,D
33.5141,-116.78108,343.19,0.5,0.66,2025-07-16,2144,N,VIIRS,n,2.0NRT,306.83,12.65,D
33.51543,-116.75519,367,0.5,0.66,2025-07-16,2144,N,VIIRS,l,2.0NRT,372.72,562.09,D
33.51517,-116.76031,367,0.5,0.66,2025-07-16,2144,N,VIIRS,l,2.0NRT,342.18,298.97,D
33.50822,-116.7524,332.25,0.5,0.66,2025-07-16,2144,N,VIIRS,n,2.0NRT,300.28,316.2,D
33.50799,-116.75763,330.05,0.5,0.66,2025-07-16,2144,N,VIIRS,n,2.0NRT,299.91,269.04,D
33.51463,-116.74731,367,0.5,0.66,2025-07-16,2144,N,VIIRS,h,2.0NRT,297.2,316.2,D
33.51343,-116.77338,367,0.5,0.66,2025-07-16,2144,N,VIIRS,h,2.0NRT,312.28,169.72,D
33.51487,-116.74178,333.89,0.5,0.66,2025-07-16,2144,N,VIIRS,n,2.0NRT,294.7,18.62,D
33.5132,-116.77861,357.19,0.5,0.66,2025-07-16,2144,N,VIIRS,n,2.0NRT,308.6,23.46,D
33.51438,-116.75272,367,0.5,0.66,2025-07-16,2144,N,VIIRS,l,2.0NRT,358.41,316.2,D
33.51414,-116.75789,367,0.5,0.66,2025-07-16,2144,N,VIIRS,l,2.0NRT,360.44,269.04,D
33.51391,-116.763,367,0.5,0.66,2025-07-16,2144,N,VIIRS,l,2.0NRT,331.64,269.04,D
33.52054,-116.75286,331.8,0.5,0.66,2025-07-16,2144,N,VIIRS,n,2.0NRT,296.64,6.99,D
33.52031,-116.75804,340.12,0.5,0.66,2025-07-16,2144,N,VIIRS,n,2.0NRT,299.29,11.17,D
33.52007,-116.76315,345.77,0.5,0.66,2025-07-16,2144,N,VIIRS,n,2.0NRT,299.98,11.17,D
37.47712,-116.09467,367,0.58,0.7,2025-07-16,2144,N,VIIRS,h,2.0NRT,312.13,239.33,D
37.47062,-116.09337,367,0.58,0.7,2025-07-16,2144,N,VIIRS,h,2.0NRT,310.78,63.8,D
37.39098,-116.15783,367,0.58,0.7,2025-07-16,2144,N,VIIRS,h,2.0NRT,312.94,22.01,D
35.81293,-119.04256,346.32,0.39,0.59,2025-07-16,2144,N,VIIRS,n,2.0NRT,309.63,6.99,D
35.81318,-119.03822,367,0.39,0.59,2025-07-16,2144,N,VIIRS,h,2.0NRT,313.23,6.99,D
35.74845,-118.27827,336.86,0.43,0.62,2025-07-16,2144,N,VIIRS,l,2.0NRT,310.12,6.08,D
35.74823,-118.27847,336.47,0.43,0.62,2025-07-16,2144,N,VIIRS,l,2.0NRT,310.56,4.73,D
35.09521,-119.21907,344.68,0.37,0.58,2025-07-16,2144,N,VIIRS,n,2.0NRT,314.66,5.55,D
33.51959,-116.77354,332.46,0.5,0.66,2025-07-16,2144,N,VIIRS,n,2.0NRT,302.19,7.41,D
33.51983,-116.76833,352.62,0.5,0.66,2025-07-16,2144,N,VIIRS,n,2.0NRT,299.34,7.41,D
39.81111,-121.99844,342.19,0.58,0.52,2025-07-16,2144,N,VIIRS,n,2.0NRT,311.66,4.63,D
39.81156,-121.99148,337.56,0.58,0.52,2025-07-16,2144,N,VIIRS,n,2.0NRT,306.06,4.52,D
39.80869,-121.99722,343.29,0.58,0.52,2025-07-16,2144,N,VIIRS,l,2.0NRT,314.61,13.91,D
39.70141,-122.02526,341.13,0.58,0.52,2025-07-16,2144,N,VIIRS,n,2.0NRT,311.91,11.36,D
38.71008,-121.48695,347.69,0.6,0.53,2025-07-16,2144,N,VIIRS,l,2.0NRT,321.93,54.84,D
38.70465,-121.49348,344.91,0.6,0.53,2025-07-16,2144,N,VIIRS,n,2.0NRT,307.64,58.36,D
38.70512,-121.48642,342.67,0.6,0.53,2025-07-16,2144,N,VIIRS,n,2.0NRT,309.44,54.84,D
38.6997,-121.49294,347.61,0.6,0.53,2025-07-16,2144,N,VIIRS,n,2.0NRT,307.27,8.82,D
38.70445,-121.49223,355.28,0.6,0.53,2025-07-16,2144,N,VIIRS,n,2.0NRT,309.3,11.42,D
38.70496,-121.48516,342.8,0.6,0.53,2025-07-16,2144,N,VIIRS,n,2.0NRT,308.1,11.42,D
38.69949,-121.49169,345.46,0.6,0.53,2025-07-16,2144,N,VIIRS,n,2.0NRT,308.33,11.42,D
38.52334,-121.91689,346.07,0.57,0.52,2025-07-16,2144,N,VIIRS,n,2.0NRT,301.57,5.91,D
38.51851,-121.91634,355.33,0.57,0.52,2025-07-16,2144,N,VIIRS,n,2.0NRT,313.34,37.74,D
37.47549,-116.09876,367,0.58,0.7,2025-07-16,2144,N,VIIRS,l,2.0NRT,351.37,215.19,D
37.47536,-116.10409,353.01,0.58,0.7,2025-07-16,2144,N,VIIRS,n,2.0NRT,314.51,81.54,D
37.47626,-116.0674,336.04,0.59,0.7,2025-07-16,2144,N,VIIRS,n,2.0NRT,304.75,7.97,D
37.4756,-116.09428,367,0.58,0.7,2025-07-16,2144,N,VIIRS,h,2.0NRT,311.1,215.19,D
37.46884,-116.10343,367,0.58,0.7,2025-07-16,2144,N,VIIRS,h,2.0NRT,313.96,14.18,D
37.46897,-116.098,367,0.58,0.7,2025-07-16,2144,N,VIIRS,h,2.0NRT,312.71,26.96,D
37.47699,-116.09902,367,0.58,0.7,2025-07-16,2144,N,VIIRS,l,2.0NRT,336.79,119.95,D
37.47683,-116.10429,355.39,0.58,0.7,2025-07-16,2144,N,VIIRS,n,2.0NRT,311.28,119.95,D
37.47031,-116.10356,367,0.58,0.7,2025-07-16,2144,N,VIIRS,h,2.0NRT,314.53,82.77,D
40.85894,-122.05847,341.03,0.59,0.53,2025-07-16,2146,N,VIIRS,n,2.0NRT,300.86,9.05,D
40.85941,-122.05148,340.25,0.59,0.53,2025-07-16,2146,N,VIIRS,n,2.0NRT,301.08,9.05,D
40.85403,-122.05778,335.05,0.59,0.53,2025-07-16,2146,N,VIIRS,n,2.0NRT,299.13,9.05,D
40.85576,-122.05692,341.35,0.59,0.53,2025-07-16,2146,N,VIIRS,n,2.0NRT,301.62,8.72,D
40.86066,-122.05768,354.59,0.59,0.53,2025-07-16,2146,N,VIIRS,n,2.0NRT,303.4,9.55,D
40.86554,-122.05878,330.45,0.59,0.53,2025-07-16,2146,N,VIIRS,l,2.0NRT,301.12,9.55,D
40.8704,-122.06018,347.83,0.59,0.53,2025-07-16,2146,N,VIIRS,n,2.0NRT,302.73,20.07,D
40.88787,-122.09641,367,0.59,0.53,2025-07-16,2146,N,VIIRS,h,2.0NRT,305.15,15.6,D
40.88823,-122.09086,343.88,0.59,0.53,2025-07-16,2146,N,VIIRS,n,2.0NRT,300.66,15.6,D
41.26863,-123.36439,336.39,0.51,0.49,2025-07-16,2146,N,VIIRS,n,2.0NRT,299.9,8.44,D
41.27336,-123.36335,343.39,0.51,0.49,2025-07-16,2146,N,VIIRS,n,2.0NRT,302.42,8.44,D
41.27814,-123.3616,346.93,0.51,0.49,2025-07-16,2146,N,VIIRS,n,2.0NRT,301.7,10.51,D
41.27377,-123.41805,351.01,0.51,0.49,2025-07-16,2146,N,VIIRS,n,2.0NRT,303.41,8.21,D
41.28183,-123.37409,345.18,0.51,0.49,2025-07-16,2146,N,VIIRS,n,2.0NRT,303.27,13.02,D
40.81327,-122.14983,352.5,0.58,0.52,2025-07-16,2146,N,VIIRS,n,2.0NRT,307.56,36.3,D
40.80837,-122.14947,355.36,0.58,0.52,2025-07-16,2146,N,VIIRS,n,2.0NRT,304.71,36.3,D
40.80347,-122.14909,342.11,0.58,0.52,2025-07-16,2146,N,VIIRS,n,2.0NRT,305.15,7.53,D
